network,config,method,replicate,gt_path,inferred_path,gt_exists,inferred_exists,file_size
Morales-Briones_2021,conf_ils_high_10M,grampa,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/grampa/replicate_1/grampa_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,grampa,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/grampa/replicate_2/grampa_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,grampa,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/grampa/replicate_3/grampa_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,grampa,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/grampa/replicate_4/grampa_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,grampa,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/grampa/replicate_5/grampa_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,grampa,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/grampa/replicate_1/grampa_result.tre,True,True,1085
Soza_2014,conf_ils_high_10M,grampa,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/grampa/replicate_2/grampa_result.tre,True,True,1085
Soza_2014,conf_ils_high_10M,grampa,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/grampa/replicate_3/grampa_result.tre,True,True,1085
Soza_2014,conf_ils_high_10M,grampa,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/grampa/replicate_4/grampa_result.tre,True,True,1085
Soza_2014,conf_ils_high_10M,grampa,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/grampa/replicate_5/grampa_result.tre,True,True,1085
Bendiksby_2011,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,429
Koenen_2020,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,429
Koenen_2020,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,429
Koenen_2020,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,429
Koenen_2020,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,429
Brysting_2007,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,False,0
Brysting_2007,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,False,0
Brysting_2007,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,False,0
Brysting_2007,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,1314
Brysting_2007,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,False,0
Lawrence_2016,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,False,0
Lawrence_2016,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,False,0
Lawrence_2016,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,False,0
Lawrence_2016,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,False,0
Lawrence_2016,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,False,0
Diaz-Perez_2018,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,762
Diaz-Perez_2018,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,762
Diaz-Perez_2018,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,762
Diaz-Perez_2018,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,762
Diaz-Perez_2018,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,762
Wisecaver_2023,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,148
Wisecaver_2023,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,148
Wisecaver_2023,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,148
Wisecaver_2023,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,148
Wisecaver_2023,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,148
Ding_2023,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,113
Ding_2023,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,113
Ding_2023,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,113
Ding_2023,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,113
Ding_2023,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,113
Liang_2019,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,1471
Liang_2019,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,1471
Liang_2019,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,1471
Liang_2019,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,1471
Liang_2019,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,1471
Popp_2005,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,313
Popp_2005,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,313
Popp_2005,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,313
Popp_2005,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,313
Popp_2005,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,313
Wu_2015,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,True,235
Wu_2015,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,True,235
Wu_2015,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,True,235
Wu_2015,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,True,235
Wu_2015,conf_ils_high_10M,polyphest_p50,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/polyphest_p50/replicate_5/polyphest_result.tre,True,True,235
Liu_2023,conf_ils_high_10M,polyphest_p50,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/polyphest_p50/replicate_1/polyphest_result.tre,True,False,0
Liu_2023,conf_ils_high_10M,polyphest_p50,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/polyphest_p50/replicate_2/polyphest_result.tre,True,False,0
Liu_2023,conf_ils_high_10M,polyphest_p50,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/polyphest_p50/replicate_3/polyphest_result.tre,True,False,0
Liu_2023,conf_ils_high_10M,polyphest_p50,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/polyphest_p50/replicate_4/polyphest_result.tre,True,False,0
